7fd1a60b01f91b314f59955a4e4d4e80d8edf11d,1296269,octocat,The Octocat,69,false
cb9252560985033ec3026d5184a15309dd8a272b,757363,mbest,Michael Best,0,false
c41c1c3547c5cc7d884c47b0db95dc414b65e763,757363,mbest,Michael Best,0,false
376854a8e3127d688292a7548f82520b854c6938,757363,mbest,Michael Best,0,false
d60cf6e5203fb4a470ba8f671f7992a3b0ea8ee7,757363,mbest,Michael Best,0,false
6085335ac36c61b7d04c4a458b27a3d8740be09e,757363,mbest,GitHub,0,true
d52edae2e398d7373e256665b0bf04cf67939004,757363,mbest,GitHub,0,true
b3866e024e290dd3a88a64d93458c3f5263c342b,757363,mbest,GitHub,0,true
bc27aed2c33dcc49cac4ce8bb907da87eae568c6,757363,mbest,GitHub,0,true
a7ab29c3f8f427cbfbbbfa8f587ff841df5834c8,757363,mbest,GitHub,0,true
69bc03a1f22d798ce7995c8165612ec0cd958e02,757363,timgates42,Tim Gates,0,true
3e8b3ddb9373681a1580e4d384ef6b67e24298bb,757363,caseyWebb,GitHub,0,true
c856d746298125c8a202f0a90e8863cbc0a85f82,757363,caseyWebb,Casey Webb,0,true
435d71c59b509ae1f95a83f329085ab5f9b955d1,757363,caseyWebb,Casey Webb,0,true
1c2d72ecdbcb5714ec76d8162a87a431220911fe,757363,caseyWebb,Casey Webb,0,true
2b992b5e8d6fddc66ead40629ad7497cd2d8bde5,757363,caseyWebb,Casey Webb,0,true
ed5c312de576d93907a77ff2577dc8242acff660,757363,caseyWebb,Casey Webb,0,true
e7beb4fa6eea69050038179dff4120539193d737,757363,vkrol,Veniamin Krol,0,false
59d9ebb18aa572540f938cef02e29ce0ade372d6,757363,vrad-joshuamckelvey,Joshua McKelvey,0,false
f3e3e0b0d4bc7f969464900e34f8d27f39d71031,757363,mbest,GitHub,0,true
2ed7111ddb4dedade950dba07d2d022df66db7f4,757363,mbest,GitHub,0,true
daf1e4483aaa4eec8cae4e6d495f6b8527726f9c,757363,mbest,GitHub,0,true
c486979f6514c854e5e8281f925d491cedc4e74d,757363,mbest,GitHub,0,true
412ed27640f6b68a35779bcddd0bd7b0c6c30e87,757363,mbest,Michael Best,0,false
9288cf05f766899e4017ecc9262d228053a18beb,757363,mbest,Michael Best,0,false
2d3bf2345e39b1adf96576423876e824aeeea888,1540246,aeischeid,aeischeid,0,false
9cfa0c0a1e12f3fb724c1f2b261a7279f02754ee,1540246,aeischeid,GitHub,0,false
834524da595396366654d2bc65078c31229a6a79,1540246,jsoref,Josh Soref,0,false
5fe6e1aa7568afe2075ad338309caf384f43f5d3,1540246,jsoref,Josh Soref,0,false
5bb76fa8520f63a20848374a20708866d5bc34f7,1540246,jsoref,Josh Soref,0,false
1130083f635e0233fa6ebb5de14f3ffb4eec0bb3,1540246,jsoref,Josh Soref,0,false
26a620c88468ccebaa23898a9b5274c8fc8582a6,1540246,jsoref,Josh Soref,0,false
f698ad39f3fbbbef176bcf4eed32ce3488d39de2,1540246,jsoref,Josh Soref,0,false
9d5cd335b5b3b1583dd1dcddfce29cc05ee0ea73,1540246,jsoref,Josh Soref,0,false
b36f8b0a172dae447d1e1ecb228041ffba92c138,1540246,aeischeid,GitHub,0,false
63e8726cdf23b17ab57d6c8817aa8bdcf06a613d,1540246,null,Adam Biggs,0,false
5c0fa14a13ee3b9fac24d39230d691999657c524,1540246,null,Adam Biggs,0,false
9da7032d08fc7759e0f62d451febf73865f5ff37,1540246,aeischeid,GitHub,0,false
0e1c469de36efcd35e61b222bc6194d507910e7f,1540246,aeischeid,GitHub,0,false
c581973e2a52a1a8f3c3a4ba4e096d07aa0f6b95,1540246,null,Aaron Eischeid,0,false
5a0e609ffd0f13e5c13ab9a2f5d001fba27721dd,1540246,null,Adam Biggs,0,false
74d6348fff1d0747d26e40a64a1b6f47e035710e,1540246,null,Adam Biggs,0,false
76dd96f319b2517c8231cb338c40988828ab4a02,1540246,null,Adam Biggs,0,false
b4c78cf2406dff4d0c0b7a9d91b427773edde1b4,1540246,null,Adam Biggs,0,false
0eafab83a7b62a220f0cc40300f0e393f26e93ce,1540246,null,Adam Biggs,0,false
17e3b753f85cdd17c42ee7828f442b61469226c0,1540246,null,Adam Biggs,0,false
48545ffaf3c7f6a157e0ecfeb7aafbcfd8cee424,1540246,7rin0,Adam Biggs,0,false
965f72093eddf0e4f2db39ac5cdc11f5afd5db69,1540246,null,Adam Biggs,0,false
c1f60b6fb7013f25eb8697ca830fc037f1389687,1540246,null,Adam Biggs,0,false
8690e80e27e0c73a2d161469094658b98817d004,1540246,null,Adam Biggs,0,false
4e519870c3fb596867ad9b96f8f7ba7ce7795805,1540246,null,Adam Biggs,0,false
4e3c8a3bad0b2ed3e9ce476747167c961d0abadb,1540246,null,Adam Biggs,0,false
41bb1466885c21bdb55e88ecf7497ebffdd207a4,1540246,null,Adam Biggs,0,false
a5e96884eee5bbd49c2e9efef6dd30e6ae5ce05f,1540246,null,Adam Biggs,0,false
7f983f2a4dd9cb866b12d94640ccc470e3c95253,1540246,null,Adam Biggs,0,false
60d345e82db111239ca695df00a4ee7299aba901,26181549,akrymski,GitHub,0,true
bad3a352347f965f5f5192fe4818e1a240b95670,26181549,akrymski,GitHub,0,true
fc0f21d08810e95326431dbaa0f0a1cb6e3adec3,26181549,akrymski,GitHub,0,true
e333f650725a294e54466a74e56fac9d935f36cf,26181549,akrymski,GitHub,0,true
b894380707ebaa18490a976d2d49067e47dd63e0,26181549,timgates42,Tim Gates,0,true
1d094831c46f4d19d314ed29347307d5605a17df,26181549,akrymski,Artemi Krymski,0,false
f2d0af59752d973824c1977f501d02fba327f6a2,26181549,akrymski,Artemi Krymski,0,false
0df6872a50b07e0e0532ab0afb5e9af8373e85d5,26181549,akrymski,Artemi Krymski,0,false
df7f73f099d16a9b2cded4a812f51f6bedf87af3,26181549,akrymski,Artemi Krymski,0,false
250c107d448a6355ec86325f95e79907e9ba5df9,26181549,akrymski,Artemi Krymski,0,false
092cdc148e8404f3bbec3b1a380f5378a96d417c,26181549,akrymski,Artemi Krymski,0,false
944857d3e09810cc6b240d458459025bdf3b618e,26181549,akrymski,Artemi Krymski,0,false
a03d9b7fc0e634a3468e2d98c51806a1cdac126d,26181549,akrymski,Artemi Krymski,0,false
c7fe33d153f11946a13cd086d61724f6567cc145,26181549,akrymski,Artemi Krymski,0,false
59a13ca865c12410ead287591c15ec9f542d33ef,26181549,akrymski,Artemi Krymski,0,false
0203468c1c32f49b28fcceb20fd135cb054073d8,26181549,akrymski,Artemi Krymski,0,false
b8cde80c5f60305bdab3ba690954a0c06da020e2,26181549,akrymski,Artemi Krymski,0,false
fdaa9248663d5e9678b872d8e4419cd70fc3c606,26181549,akrymski,Artemi Krymski,0,false
01010587c60f5c71f1a34c57b44e00ffe9555755,26181549,akrymski,Artemi Krymski,0,false
5f9a0f2e064ee8109be9d18ea5623ef88cb5410f,26181549,akrymski,Artemi Krymski,0,false
00a6695f6abf30c8751ea152a53ce998800e86fd,26181549,akrymski,Artemi Krymski,0,false
44f81dd193c5ed9f437562c7793a2c5635aec95d,26181549,akrymski,Artemi Krymski,0,false
48c1fea84d385f1a2fc15aade5fe0301c3cb7611,26181549,akrymski,Artemi Krymski,0,false
471c539556e8329e7336fa77960a3b33f947e5f1,26181549,akrymski,Artemi Krymski,0,false
a5548d6a06247da8effe9aaefcf9f43395940571,26181549,akrymski,Artemi Krymski,0,false
b68e690f2f51839bfe8bf88490a0b1ddcc78eb1e,26181549,akrymski,Artemi Krymski,0,false
aa7a34c8f9c9b07f154078fd69f7d904e0b0f45b,26181549,akrymski,Artemi Krymski,0,false
291fe6b4b5f61859e70c36a9dc424b81b7eb9363,26181549,akrymski,Artemi Krymski,0,false
ae9f2ac68decee5b774e50d279613090196c2e25,26181549,akrymski,Artemi Krymski,0,false
82108b2a17cf0c1fbe43f2d30ab159f0a1e7c508,26181549,akrymski,Artemi Krymski,0,false
15e42cd55ed7c0793dfa816815b627da87ee0088,3228363,null,Edward Park,0,false
1aafb33df687c6fe6563745993907e5e7c47990a,3228363,cherifGsoul,GitHub,0,true
4aa96bf17179e76ce33d294225c8eea60b766cdc,3228363,cherifGsoul,Cherif BOUCHELAGHEM,0,false
0efb2a50ac566ae4e18a50e92f3fe50842dc7535,3228363,cherifGsoul,GitHub,0,true
b6044994b8e21bce97187338d377860690404fdc,3228363,hkutcher,GitHub,0,true
dc0c48f53a0a10eb728d38e9ad3c55e674898f5b,3228363,cherifGsoul,GitHub,0,true
57b83f4ca19332ec590e780cb8c2af98be873ff7,3228363,cherifGsoul,Cherif BOUCHELAGHEM,0,false
e8d58acc838e8e1cf16555962fb98f9c68998872,3228363,cherifGsoul,GitHub,0,true
8fffef5b1536cf30728e0c2843247c503d8b9712,3228363,cherifGsoul,GitHub,0,true
d3a89465039b1d98895a78755e7902b584b2146b,3228363,cherifGsoul,GitHub,0,true
cb7578e4bb41cf882da4bd4aeb041d399eeb2846,3228363,cherifGsoul,GitHub,0,true
e0466f7fdd08f44f0ce0fdb90f568c9f750d5993,3228363,cherifGsoul,Cherif BOUCHELAGHEM,0,false
1e4250faa7acb49b78b36b127376834e95b48a14,3228363,cherifGsoul,GitHub,0,true
c8a15b52bc088de58544210f1509ccecc1b7a6c0,3228363,cherifGsoul,GitHub,0,true
702b98b526f945548c6e22c25e59d180b2d3c3f9,3228363,cherifGsoul,GitHub,0,true
181545dd83a62b8d1281234ed37bcf51cc3a7551,3228363,cherifGsoul,GitHub,0,true
373ca295bee51a44fa9274ad896622a86fbed8a8,3228363,justinbmeyer,GitHub,0,true
99e3b52afeaa6973a04382c3dfd87b3999645b72,3228363,timgates42,Tim Gates,0,true
695c6da535403ae1cde2be969a958741e13127b3,3228363,cherifGsoul,Cherif BOUCHELAGHEM,0,false
fe5540c6c54ff8030917fdd05fd7250fd71e16fd,3228363,phillipskevin,GitHub,0,true
e0638fd9f549e0da3f29a841955b0259a0f92d74,3228363,cherifGsoul,Cherif BOUCHELAGHEM,0,false
8ffd06fea7e7ec636b1687168670a831e30c73f7,3228363,cherifGsoul,Cherif BOUCHELAGHEM,0,false
bafee88317935924e054efb500445ef1cd08f306,3228363,cherifGsoul,GitHub,0,true
f897f937751ca27c3b918b1f16e8d17f267c5a58,3228363,phillipskevin,Kevin Phillips,0,false
5f4fe5aa3877e0ddcdc999594c3f52b1ae5d930f,3228363,phillipskevin,Kevin Phillips,0,false
a5a0e0c6db01a846ea9d8fc8947ce45d5494c50d,3228363,phillipskevin,GitHub,0,true
299a9ed09a65883ecf1bd78c1518cbda82c61a17,3228363,bmomberger-bitovi,Bradley Momberger,0,false
f8cb1a509b5601053ba35a32aa55a3fa7dad1f8f,3228363,bmomberger-bitovi,Bradley Momberger,0,false
0b92e1c016c573c2fc98adff6a7ebd1d6068a448,3228363,chasenlehara,Chasen Le Hara,0,false
7215141ded5da4d8602c84f5b82dbef828eca3c4,3228363,cherifGsoul,Cherif BOUCHELAGHEM,0,false
876d3f44d0ae601de181714c583a07d83d3472c9,79527893,jorgebucaran,Jorge Bucaran,0,true
6f1a8c8a6143b5b4fe49c0a7e3dc49dc52593341,79527893,zaceno,GitHub,0,true
f6c6d31fe963dd221653883565af30d6d5d9502f,79527893,zaceno,GitHub,0,true
153a3a977696dea0a278d3f36cf2d7da46c5090d,79527893,kofifus,GitHub,0,true
d672104de55ad2e47bfdc944bfa82a129f828441,79527893,jorgebucaran,Jorge Bucaran,0,true
82caa5d9415c2511558083e1a0dc6177b5c9890c,79527893,zaceno,GitHub,0,true
935f4c6acce7186c126b790aef97da4dbee0bd61,79527893,kofifus,GitHub,0,true
f9518be1ada51ae993b062eac264efa25a8cd16c,79527893,jorgebucaran,Jorge Bucaran,0,true
3a1318ba1fef692496ca930c3d3412e611e1cec6,79527893,zaceno,GitHub,0,true
32ada420b3261c0d81e852c101306caba6ea79b5,79527893,jorgebucaran,Jorge Bucaran,0,true
60b8a921d034b1cea8d235d71e21df0d06d99501,79527893,jorgebucaran,Jorge Bucaran,0,true
16f2a77e16cc0faded111f620e556252949d52e8,79527893,jorgebucaran,Jorge Bucaran,0,true
4710c1c5fe98b74a4479a201794562795f38b7d5,79527893,jorgebucaran,Jorge Bucaran,0,true
f5f33cd01640bc212ddfcb4744e94ce10b98e586,79527893,jorgebucaran,Jorge Bucaran,0,true
57ce902ee2d449f290411691cefb0ec9384fdf28,79527893,jorgebucaran,Jorge Bucaran,0,true
8594d20a74e29fc214b6a98348d42b1e1e3e3980,79527893,jorgebucaran,Jorge Bucaran,0,true
dc10f52bb25dd365b4e042f96d9e6588296cc687,79527893,jorgebucaran,Jorge Bucaran,0,true
088ea05a45914c53242293a5454b1942d77cc751,79527893,zaceno,GitHub,0,true
d6e07044d2fb829bc187b55102c2f76c854e6bb6,79527893,jorgebucaran,GitHub,0,true
e64faca60944bb5098f80f0daec15bbafb78765e,79527893,Seasonley,GitHub,0,true
865e389f20a1c57b1883c8eae8ead332206c4a89,79527893,jorgebucaran,Jorge Bucaran,0,true
a9a04853ad3d29ca47e1be4516d3b0e764c68ac4,79527893,zaceno,GitHub,0,true
f3350fea960e659c6e50c80b1bf89724015860fd,79527893,zaceno,GitHub,0,true
7a5c5c8e1e92387ab7295daf5bf2448490d23eb6,79527893,skanne,GitHub,0,true
14cc6c4ba64c83703048756fb1065da7ec3a59a1,79527893,jorgebucaran,Jorge Bucaran,0,true
bb2d720d72b3e32eda1dd88dbe199a13d14e85c9,79527893,icylace,GitHub,0,true
28e5ee043bdd00676a51a7076a5b342610ab100a,79527893,jorgebucaran,Jorge Bucaran,0,true
177d83e7ab2e6021d31e1b11e61aaf31e2fb1953,79527893,icylace,GitHub,0,true
92bf6f4c4940c34cec9ef92f15daca022fc40701,79527893,icylace,GitHub,0,true
32d7713e83c4609cc22b052d31e9dad45f9db80b,79527893,jorgebucaran,Jorge Bucaran,0,true
6ce1d2488b07ea8d353d3a128cd12fe2dda1d6c9,42283287,ilogico,GitHub,0,true
c18db4d89dad77c1a728e5323720397986d198b8,42283287,marvinhagemeister,GitHub,0,true
32aa5213fa8095e9c41f34356064c19109eec755,42283287,JoviDeCroock,jdecroock,0,false
8f01f5f9f06db84a5a5610645e34cafbde8efbf8,42283287,marvinhagemeister,GitHub,0,true
9870c3cfcd5221428a4869a20fdc35d4fe209aca,42283287,marvinhagemeister,GitHub,0,true
72bdce6e8810d44dfa7341c631a434b59b1f6455,42283287,marvinhagemeister,Marvin Hagemeister,0,false
b4f1bd53b04edf16ed019f0d42a240cdab13a174,42283287,JoviDeCroock,jdecroock,0,false
90ba7cdc80a1479c17eead68af7ef5125dd6d921,42283287,JoviDeCroock,jdecroock,0,false
36be614da85de5c938ee02b8baaecf5f18513a8e,42283287,marvinhagemeister,GitHub,0,true
f25d189e761c7aecefa38d5bd7e756310d4b40d7,42283287,marvinhagemeister,Marvin Hagemeister,0,false
c230cf6b13f58376329dc4dd86af114e6238d3f2,42283287,marvinhagemeister,Marvin Hagemeister,0,false
38162f476adb32a386a0c3e2b0bee87da263392c,42283287,developit,GitHub,0,true
033160672910de47cad2625d428983cf51a4c9fa,42283287,developit,GitHub,0,true
5cf5f83322d86487064e25c0e238ec9fcfe0b719,42283287,marvinhagemeister,GitHub,0,true
10bfb6b71f80bd19adcb3ebd8141b1c594ad7252,42283287,marvinhagemeister,Marvin Hagemeister,0,false
9a10d31e749390f07578d15a1471edc123df9f08,42283287,marvinhagemeister,GitHub,0,true
ffad6ae8baf2d7bc0ff0e76426d8766dc91a858d,42283287,JoviDeCroock,Jovi De Croock,0,false
75c4032378a338ff50167343abc8621d26f654c5,42283287,deadem,GitHub,0,true
2232f4084529205b41a154fd7aa8c67b92eeb2a9,42283287,marvinhagemeister,GitHub,0,true
c298ad83a22a4b406fea1233ff7e1d16833b7887,42283287,marvinhagemeister,Marvin Hagemeister,0,false
1bbd687c13c1fd16f0d6393e79ea6232f55fbec4,42283287,marvinhagemeister,GitHub,0,true
7fb62015b488ccb6c52164515c1ab1247cd19607,42283287,marvinhagemeister,Marvin Hagemeister,0,false
17c31459b27bd3d5ef940af2d20bbd75fe96981d,42283287,marvinhagemeister,GitHub,0,true
9824e53307ed49397dcd15a1c7d8964338b3ae32,42283287,marvinhagemeister,Marvin Hagemeister,0,false
b9e71f0e13bae4c9c1d67ce3b22e1520332f6ff2,42283287,marvinhagemeister,Marvin Hagemeister,0,false
d4a301391c21632828a1a9c19e08486a18075974,42283287,developit,GitHub,0,true
13f5e33b35c944d80c99c93d60401d2fd815ac45,42283287,marvinhagemeister,Marvin Hagemeister,0,false
3957522a9b5393681ca66ad879e046c2f978a3e9,42283287,ilogico,GitHub,0,true
6a4b346615105fe0b2d8591736ac75ceb7e75890,42283287,marvinhagemeister,GitHub,0,true
0eaed43654f274c07cb448519ba01a1345a5f44d,42283287,marvinhagemeister,Marvin Hagemeister,0,false
c2503e3693b0a8b88b3f0414ec7fea62ddc6f89b,31492490,NathanWalker,Nathan Walker,0,false
3537858b6dabe1d419a1ab2853d0188061d9fa23,31492490,DimitrisRK,GitHub,0,true
11eb70543364b3c66fffab1631f06625a04f9ea6,31492490,eltociear,GitHub,0,true
22abf23507e98960d4a82818b6b1fb7db174aeec,31492490,NathanWalker,Nathan Walker,0,false
c05145bd9b62cb017349acf46827fec929b3289c,31492490,NathanWalker,Nathan Walker,0,false
da3bd2c6fb8e51b303b163812c348fb4ca938f5b,31492490,NathanWalker,GitHub,0,true
dc0cb8554eb4ca75e31809b2cbd81d549b849b1a,31492490,NathanWalker,Nathan Walker,0,false
9ce745568f1dfdfa9b1d26021a83408a72db8e16,31492490,NathanWalker,GitHub,0,true
2664783dfa773f373a93fd427b3d5c01964975b2,31492490,farfromrefug,GitHub,0,true
f88c158b384fee7afec9770b257a4312e715b6ec,31492490,DimitrisRK,GitHub,0,true
694146689b7729280aa99cd393848ede78d6cd37,31492490,DimitrisRK,GitHub,0,true
efa80c728b172c4d2b6dfb7bb502f4b7e8871591,31492490,DimitrisRK,GitHub,0,true
3bb8fc28e998a153a561ef331645b84e58a827a3,31492490,DimitrisRK,GitHub,0,true
61ba4819e9b29605a4d06b4914d64ee62138aaf4,31492490,rigor789,Igor Randjelovic,0,false
794a77900f183472a4cc33fa544cb396790d4166,31492490,rigor789,Igor Randjelovic,0,false
0dec295fde5ccd5c5febe363d8e36a1ac217f5a8,31492490,NathanWalker,Nathan Walker,0,false
7668a73f97eaf2dfcba8cbd394e57fdf73ad0a0b,31492490,NathanWalker,Nathan Walker,0,false
d452dc139e3912c81bdc38961af7d3868876d61c,31492490,rigor789,Igor Randjelovic,0,false
650ef59f9d4969d931ac6f36bdeaa42596295713,31492490,rigor789,GitHub,0,true
6631391437c7e8fb0e305c5bcd0171cbe7144f01,31492490,NathanWalker,GitHub,0,true
8be543bcc7da2634f9c627ea15b06e6dfef78b93,31492490,NathanWalker,GitHub,0,true
86fdf5810ae7ef9232190368dd5280fd0ac3db7b,31492490,NathanWalker,Nathan Walker,0,false
2393dad6e137b84fc98efbc13abed55db6e227f5,31492490,rigor789,GitHub,0,true
a1772c00058d03ee1e4a6e3ba8f96ba2197e3f2b,31492490,DimitrisRK,GitHub,0,true
fa4a270e13baa8344f37cad54959dcf0bbb7407a,31492490,rigor789,Igor Randjelovic,0,false
ac2e944fd30107cfc1ee863b9245633e51e75450,31492490,NathanWalker,Nathan Walker,0,false
08d56568998dae416205fe7b0ada8334ebabb2e0,31492490,rigor789,Igor Randjelovic,0,false
cda898ea13313056ee1e2139b3ac89e788f31f32,31492490,rigor789,Igor Randjelovic,0,false
e096cf2b7653c97c4bd58ea1ead33762ab44e0c3,31492490,rigor789,Igor Randjelovic,0,false
79692ec0cefb736264b59d53cd4d31e66ee59b2d,31492490,rigor789,Igor Randjelovic,0,false
449ec7a39b6dbbcd0eaf5238345b9636a8d13e87,13142126,GianlucaGuarini,GitHub,0,true
ca53665dc97ef645174abf4fe4a4442c77403040,13142126,GianlucaGuarini,gianlucaguarini,0,false
cad057faf510be2547df112685efa21be583a2d2,13142126,GianlucaGuarini,gianlucaguarini,0,false
54955ae78a7e620653cc8a5cd9b33bea8d12734d,13142126,GianlucaGuarini,GitHub,0,true
31e8916c99f6ef5a46bead8f4080e2408c053200,13142126,GianlucaGuarini,gianlucaguarini,0,false
beceba63ce6abf56b2f07d62b160fe0f290a5cf3,13142126,GianlucaGuarini,gianlucaguarini,0,false
9b082015bce731bbf8f435fd14c9c6fbcab14ba9,13142126,GianlucaGuarini,gianlucaguarini,0,false
1c900c8273c8f18fc936a167429d4fa6e67af5ea,13142126,GianlucaGuarini,gianlucaguarini,0,false
52483c52ac5cde3bd73daf8c96e5f2b87891087f,13142126,GianlucaGuarini,gianlucaguarini,0,false
a3e98517b7da146f81c9840ada42842112937295,13142126,GianlucaGuarini,gianlucaguarini,0,false
faf1870fc91fd44312a011d3670269c90c152fe6,13142126,GianlucaGuarini,gianlucaguarini,0,false
cca13f70a0d0a5e0e0b53ecd48c6cc9b19073940,13142126,GianlucaGuarini,gianlucaguarini,0,false
d1c9ff05e43bc48cff49ae2bcb2f01099464d106,13142126,GianlucaGuarini,gianlucaguarini,0,false
d49a53e4cc8bdc0a885b6fe133ecb55882c588c4,13142126,GianlucaGuarini,gianlucaguarini,0,false
1e34f89cbbd4b4dde560691820b5e3de5e415c3b,13142126,matteobruni,Gianluca Guarini,0,false
030ebd29fb17977cb41315dd772b3e2b664e5e7e,13142126,GianlucaGuarini,gianlucaguarini,0,false
2ed88a43de92f454304ec037bce442ffd06d23a3,13142126,GianlucaGuarini,gianlucaguarini,0,false
15328e65540c59cd499c04510ac0d4e634502678,13142126,GianlucaGuarini,gianlucaguarini,0,false
024e807af2f73517baa2a44589d73644d5b83bb5,13142126,GianlucaGuarini,gianlucaguarini,0,false
da98b943049d9f34c796121c498219827c0de412,13142126,GianlucaGuarini,Gianluca Guarini,0,false
9cce85c61b4f53e236c6853c6811755861c25ad2,13142126,GianlucaGuarini,Gianluca Guarini,0,false
fd3e2d58b17bad9c0a33d1b2b62ea8bc9d653d19,13142126,GianlucaGuarini,Gianluca Guarini,0,false
6d1525384c9163b6d501a0bd0b36d5971428911a,13142126,GianlucaGuarini,gianlucaguarini,0,false
5883bf53734290ebd806bfb66e73fbf623c7b044,13142126,GianlucaGuarini,gianlucaguarini,0,false
a24c02104f4fab8e8caa3c884efe1bf703099186,13142126,GianlucaGuarini,gianlucaguarini,0,false
7454fe3b70cf1e4677d163e355636ef4dc39712b,13142126,GianlucaGuarini,gianlucaguarini,0,false
ca2616a22fee0f827bc16770ad98c1240ef1a038,13142126,GianlucaGuarini,gianlucaguarini,0,false
b2afbb883a3c79f0534edc670376de67b384c985,13142126,GianlucaGuarini,gianlucaguarini,0,false
cb33fa8ce6a5d7217065a7489a57e972b397151a,13142126,GianlucaGuarini,gianlucaguarini,0,false
68d60385e23a27dfec4462ce57b8397f957777a7,13142126,GianlucaGuarini,gianlucaguarini,0,false
854ca659a09a1d15402f7c88c04ee74fcce06f90,2522940,mmonto7,GitHub,0,true
ea966b2fc64da32b020e70bdccb1b32fdf851609,2522940,mmonto7,GitHub,0,true
fb060d2eff159186352054c9d3f55bb3feec23c4,2522940,cwstege,GitHub,0,true
3aabacc0989e0f6853e2360f13a7f28c5dc5e7e7,2522940,mmonto7,GitHub,0,true
c13bc9977d30592b9967f4844667f60a6ffbe787,2522940,kpdecker,Kevin Decker,0,false
1e8bb25e822adc7267c5f8e664d90eff49bfad80,2522940,liorcode,Lior Chen,0,false
8a75e771c8c865c430fb09cad4d2997c9de8d198,2522940,kpdecker,kpdecker,0,false
2f2c27dd507b0ac06241f332194e0ac56309f5c9,2522940,kpdecker,kpdecker,0,false
1e70738adff6b811a45c9eb1794cab36f26064eb,2522940,kpdecker,kpdecker,1,false
4dc07ff82f2bd9ad1561579da14d02eecc43e785,2522940,kpdecker,kpdecker,1,false
9dba9bb2916c2fed82eb25bf6282c33ddb983a23,2522940,kpdecker,Kevin Decker,0,false
be52ead222ce243f426eeba9eab34db319f59c6e,2522940,geekdave,Dave Cadwallader,0,false
0ca04d5b3b8e7057770b69200b9c058b18c15783,2522940,geekdave,Dave Cadwallader,0,false
376f5b8dd8571a65ca7ed3eb188425c7d8b04580,2522940,geekdave,Dave Cadwallader,0,false
b01badbcde2c2a19288282cfa7fa69e275c1beb6,2522940,geekdave,Dave Cadwallader,0,false
863d42308d11ae89cfb866337cad99939ae06a76,2522940,kpdecker,kpdecker,1,false
83e558b02d75b603a35e037b3e25365eb67d095e,2522940,kpdecker,kpdecker,0,false
369f00b2ee211b65839f33310de580adc925bf12,2522940,kpdecker,kpdecker,0,false
0cd1ab422d1281ee4e164e945cdf5b5efa500210,2522940,kpdecker,kpdecker,0,false
f265b7e605e26c9df2f7eb20df807fa5a7749ec5,2522940,kpdecker,kpdecker,0,false
0c2876e69a88f58c8ae9d916f7d7ecfacac2cb35,2522940,kpdecker,kpdecker,0,false
7ea14bf5da50e5b96aadda7f3fbaa3103a764e95,2522940,kpdecker,kpdecker,0,false
8ce4f766eb8221232c0d6696b88fdf993141ed4d,2522940,kpdecker,kpdecker,0,false
fa4b2569c5196d08159da9cfe8a99f49c4be3c2f,2522940,kpdecker,kpdecker,0,false
02612177f56040e8540e35125897c5a103648744,2522940,kpdecker,kpdecker,0,false
48e992b16e97dbcb626ab30843bce27bd76f3d58,2522940,kpdecker,kpdecker,0,false
48ca60715dabdbfd6e3cf96bbacb11ba54e998aa,2522940,kpdecker,kpdecker,0,false
b5bda6208615f4f37d41836fa338b5719383d66c,2522940,kpdecker,Kevin Decker,0,false
560b5743405db42fc69d7cc2e3c6de45dbe9efa0,2522940,NateEag,Nate Eagleson,0,false
4f4d98e0d7575863921db7a974f51dae9e420e49,2522940,kpdecker,Kevin Decker,0,false
4ccb075eeae6c7685ce1dcb21004f4443dbd631b,3415511,paulmillr,GitHub,0,true
e779bbbfdae811faf85f2d39a23e05bf6731f201,3415511,timgates42,Tim Gates,0,true
49bc7d6a325f7d0d9c4ba2a497773c0cf40be5b1,3415511,molily,Mathias Schaefer (molily),0,false
fb0d20866c76d30487a05b075c4d3bd4c58853fb,3415511,molily,Mathias Schaefer (molily),0,false
af2d50c3deb03cacc8425b268603b7a3eb0150b6,3415511,molily,Mathias Schaefer (molily),0,false
f5eed84fcd1139ed0081bbe17624255ee2961fb6,3415511,molily,Mathias Schaefer (molily),0,false
19c3b6b9ae4e3a07d60b460d2586533515982d86,3415511,paulmillr,GitHub,0,false
ee70837bb6a003616a3c126e994580cf6e14b64e,3415511,shvaikalesh,Aleksey Shvayka,0,false
e799ac881562d9217cdeb9b28fcfcffb5c7a7031,3415511,shvaikalesh,Aleksey Shvayka,0,false
15d7e9d2dd17b1ec9a0223654e7eb41ec52afef4,3415511,shvaikalesh,Aleksey Shvayka,0,false
f0b2bcb3b7415fee493d94559124259300ea1197,3415511,shvaikalesh,Aleksey Shvayka,0,false
07e9ff1797630baf623b48ec591770127c2203d7,3415511,shvaikalesh,Aleksey Shvayka,0,false
15258d3dfe46c4f67cd115ee1821b893a0f6f206,3415511,shvaikalesh,Aleksey Shvayka,0,false
c80bb6b88060e52a042491edd5955612db8664dd,3415511,shvaikalesh,Aleksey Shvayka,0,false
24bde3497e9d6cdc46f65163c01ce53d40d7fd45,3415511,shvaikalesh,Aleksey Shvayka,0,false
16acacead17702dda9022760562291aa724acaa9,3415511,shvaikalesh,Aleksey Shvayka,0,false
79dcc979a6852f7ccc6052335f55b315645ca35f,3415511,shvaikalesh,Aleksey Shvayka,0,false
a1453da58951bed8be357b13db4ab51133385312,3415511,shvaikalesh,Aleksey Shvayka,0,false
652b66cbc331a4b6a79c64fcc1202ad40349033e,3415511,shvaikalesh,Aleksey Shvayka,0,false
